,Train Project,Test Project,Prediction Score
3723,Directory,SeaMonkey,0.48
3724,Directory,Bugzilla,0.46
3725,Directory,Firefox,0.27
3726,Directory,Other Applications,0.41
3727,Directory,NSS,0.49
3728,Directory,Calendar,0.45
3729,Directory,Thunderbird,0.48
3730,Directory,Marketing,0.0
3731,Directory,Toolkit,0.17
3732,Directory,NSPR,0.47
3733,Directory,mozilla.org,0.0
3734,Directory,Testing,0.0
3735,Directory,Firefox Build System,0.0
3736,Directory,Socorro,0.0
3737,Directory,DevTools,0.0
3738,Directory,developer.mozilla.org,0.0
3739,Directory,Participation Infrastructure,0.0
3740,Directory,www.mozilla.org,0.0
3741,Directory,Infrastructure & Operations,0.0
3742,Directory,Developer Engagement,0.0
3743,Directory,Enterprise Information Security,0.0
3744,Directory,Instantbird,0.0
3745,Directory,Chat Core,0.0
3746,Directory,Mozilla Foundation Communications,0.0
3747,Directory,Firefox for Android,0.0
3748,Directory,Tree Management,0.0
3749,Directory,Community Building,0.0
3750,Directory,support.mozilla.org,0.0
3751,Directory,bugzilla.mozilla.org,0.0
3752,Directory,Developer Documentation,0.0
3753,Directory,WebExtensions,0.0
3754,Directory,Localization Infrastructure and Tools,0.0
3755,Directory,Cloud Services,0.0
3756,Directory,Firefox for iOS,0.0
3757,Directory,Taskcluster,0.0
3758,Directory,GeckoView,0.0
3759,Directory,Release Engineering,0.0
3760,Directory,Data Platform and Tools,0.0
3761,Directory,Developer Services,0.0
3762,Directory,Focus-iOS,0.0
3763,Directory,Webtools,0.11
3764,Directory,External Software Affecting Firefox,0.0
3765,Directory,Conduit,0.0
3766,Directory,Data Science,0.0
3767,Directory,Shield,0.0
3768,Directory,Remote Protocol,0.0
3769,Directory,Testing Graveyard,0.0
3770,Directory,Camino Graveyard,0.0
3771,Directory,Core Graveyard,0.0
3772,Directory,Cloud Services Graveyard,0.0
3773,Directory,Firefox Graveyard,0.0
3774,Directory,Add-on SDK Graveyard,0.0
3775,Directory,Firefox for Android Graveyard,0.0
3776,Directory,Toolkit Graveyard,0.0
3777,Directory,Penelope Graveyard,0.0
3778,Directory,Web Compatibility,0.0
3779,Directory,Infrastructure & Operations Graveyard,0.0
3780,Directory,DevTools Graveyard,0.0
3781,Directory,Testopia,1.0
